project_name,property_type,property,location_area,location,total_price,price_sqft,area(sq-ft),bhk,bath,area_type,parking,covered_parking,open_parking,extra_room,pooja_room,servant_room,study_room,extra_rooms,furnished_status,property_status,marble_floor,lat,long_,property_link,property_description,builtup_area
,house,"3 BHK House for Sale in Adarsh Nagar, Jaipur",central jaipur, Adarsh Nagar,35000000.0,15555.0,2250,3.0,2.0,Plot Area,1 Covered Parking,1.0,0.0,Study Room,0.0,0.0,1.0,0.0,semi-furnished,Ready To Move,,26.89978802043718,75.84250118583441,https://www.squareyards.com/resale-3-bhk-study-room-2250-sq-ft-independent-house-in-burco-h4s-bhargy/9285997,"House for sale at prime and posh residential location, nearby Jawahar Nagar, Janta colony, Raja Park, markets, multiplexes, hospitals, temples and other facilities",1575.0
,house,"4 BHK House for Sale in Govindpura, Jaipur",govindpura, Gov,7500000.0,3750.0,2000,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.95339298055532,75.70268299430609,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-2000-sq-ft-independent-house-in-govindpura/8485000,"Nestled in the vibrant locality of Govindpura, Jaipur, this stunning independent house offers a perfect blend of modern living and comfort.With a generous area of 2000 square feet, this semifurnished residence is available for sale at an attractive price of 75 lakh. The property boasts four spacious bedrooms and four wellappointed bathrooms, catering to families of all sizes. Youll appreciate",2000.0
,house,"6 BHK House for Sale in Chitrakoot, Jaipur",chitrakoot, Chitrakoot,66000000.0,31073.0,2124,6.0,6.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,furnished,Ready To Move,,26.90009838095497,75.73542639613152,https://www.squareyards.com/resale-6-bhk-pooja-room-servant-room-study-room-extra-room-236-sq-yd-independent-house-in-jaipur-property-n-dream-h/9217591,"Make your move to Chitrakoot, Jaipur, with this impressive 6-bedroom, furnished independent house now available for sale at 6.6 crore.This expansive property spans 236 square yards and offers a comfortable community view. You will appreciate the convenience of 2 dedicated parking spaces, ensuring ample room for your vehicles. The house is built for modern living and includes a servant quarter",1486.8
,house,"3 BHK House for Sale in Hathroi, Jaipur",central jaipur, Hathroi,6100000.0,3210.0,1900,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,26.911377,75.793787,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1900-sq-ft-independent-house-in-hathroi/9831210,84 gaj 4 BHK Full duplex all facilities available hathoj bus stand par Rs 65 lac Mob 316,1900.0
,house,"6+ BHK House for Sale in Muralipura, Jaipur",muralipura, Muralipura,17000000.0,12125.0,1402,6.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,,26.979072,75.766343,https://www.squareyards.com/resale-6-bhk-1402-sq-ft-independent-house-in-muralipura/9673787,"In the vibrant locality of Muralipura, Jaipur, a truly remarkable furnished independent house is available for those who appreciate a refined living experience, priced at 1.7 crore.This expansive residence boasts 6 bedrooms and 3 bathrooms spread across 1402 square feet of well-maintained space, offering a road view that adds to its appeal. The home is perfect for families and bachelors",1402.0
,house,"2 BHK House for Sale in Agra Road, Jaipur",agra road, Agra Road,2530000.0,4462.0,567,2.0,2.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,Marble Flooring,26.910886,75.836321,https://www.squareyards.com/resale-2-bhk-63-sq-yd-independent-house-in-agra-road/9600428,"Consider a charming 2-bedroom, 2-bathroom independent house located on Agra Road in Jaipur, now available for 25.3 lakh.This semi-furnished property spans 63 square yards and boasts a delightful garden view, perfect for enjoying peaceful mornings. Situated in a neighborhood with a property age of 5-7 years, it offers a comfortable and established living environment. The house includes one dedicated parking",567.0
,house,"2 BHK House for Sale in Jawahar Nagar, Jaipur",central jaipur, Jawahar Nagar,8000000.0,17777.0,450,2.0,2.0,Plot Area,1 Open Parking,0.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,Marble Flooring,26.895595378881737,75.83738252520561,https://www.squareyards.com/resale-2-bhk-450-sq-ft-independent-house-in-jns7-h4s-brajsh/9285588,"House for sale, budget friendly in this prime residential location, nearby garden, markets and other facilities",315.0
,house,"4 BHK House for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,35100000.0,11700.0,3000,4.0,4.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,26.9056966837559,75.7386903092265,https://www.squareyards.com/resale-4-bhk-pooja-room-3000-sq-ft-independent-house-in-porwal-realty/9184399,"For those seeking a sophisticated lifestyle in Jaipur Vaishali Nagar, this fully furnished 4-bedroom, 4-bathroom independent house presents a truly exceptional offering.Spread across a generous 3000 square feet, this home boasts an impressive array of amenities designed for comfort and convenience, including a sparkling swimming pool, tennis court, and dedicated kids` play areas, ensuring entertainment for all ages. Residents will",3000.0
,house,"4 BHK House for Sale in Sodala, Jaipur",sodala, Sodala,13500000.0,13636.0,990,4.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,,,26.89336414361393,75.7805934548378,https://www.squareyards.com/resale-4-bhk-110-sq-yd-independent-house-in-sodala/9451344,"You will find a truly excellent family home in Sodala, Jaipur, with this semi-furnished independent house that is now on the market for 1.35 crore.This property boasts four bedrooms and three bathrooms, spread across a generous 110 square yards of living space, perfect for a growing family needing room to spread out. Its prime location near the city center ensures",990.0
,house,"4 BHK House for Sale in Amrapali Circle, Jaipur",vaishali nagar, Amrapali Circle,13100000.0,6550.0,2000,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.9149088814846,75.7204549759626,https://www.squareyards.com/resale-4-bhk-pooja-room-2000-sq-ft-independent-house-in-krishna-colony/8689962,"Discover your dream home in the vibrant locality of Amarpali Marg West, Jaipur, where comfort meets modern living.This stunning independent house, newly built and available at a breakthrough price of 1.31 crore, offers an impressive spaciousness with 2000 square feet of area. Perfect for families, this property features four wellappointed bedrooms and four bathrooms, ensuring ample room for everyone. The",2000.0
,house,"5 BHK House for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,50000000.0,11363.0,4400,5.0,5.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,26.902326792264407,75.71352548897266,https://www.squareyards.com/resale-5-bhk-pooja-room-4400-sq-ft-independent-house-in-hastinapur/8694266,"Discover the perfect blend of luxury and comfort in this stunning independent house located in the soughtafter locality of Gandhi Path, Jaipur.Priced at 5 crore, this exquisite property spans an impressive area of 4,400 square feet and boasts five spacious bedrooms, each accompanied by its own bathroom, ensuring ample privacy for all family members. With a modern, furnished interior, this",4400.0
,house,"4 BHK House for Sale in Gokulpura, Jaipur",gokulpura, Gokulpura,13000000.0,5416.0,2400,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.941786273843054,75.72166934609413,https://www.squareyards.com/resale-4-bhk-2400-sq-ft-independent-house-in-gokul-villa/8213486,"Discover the charm of Gokulpura in Jaipur with this stunning independent house, perfect for families seeking a blend of comfort and modern living.Priced at an attractive  crore, this semifurnished home spans an impressive area of 2400 square feet, offering ample space for both relaxation and entertainment. The property is nestled within the contemporary Gokul Villa project, featuring a thoughtful",2400.0
,house,"4 BHK House for Sale in Sitapura, Jaipur",other, Sitapura,6500000.0,5430.0,1197,4.0,4.0,Built-up Area,1 Covered Parking,1.0,0.0,Study Room,0.0,0.0,1.0,0.0,furnished,Ready To Move,,26.768527906514155,75.82259450107813,https://www.squareyards.com/resale-4-bhk-study-room-133-sq-yd-independent-house-in-sachiwalya-nagar-tonk-roa/8613752,"Discover this stunning independent house in the serene locality of Sitapura, Jaipur, now available for sale at an attractive price of 65 lakh.Spanning an impressive area of 133 square yards, this beautifully furnished home offers the perfect blend of comfort and style. With a spacious layout, it features four wellappointed bedrooms and four modern bathrooms, making it an ideal choice",1197.0
,house,"4 BHK House for Sale in Sodala, Jaipur",sodala, Sodala,27500000.0,10576.0,2600,4.0,3.0,Built-up Area,2 Covered Parking,2.0,0.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.8824899039342,75.76476607471704,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-2600-sq-ft-independent-house-in-sodala/8280359,"Discover your dream home in the vibrant locality of Sodala, Jaipur, with this stunning independent house available for sale at an attractive price of  crore.Spanning a generous area of 2600 square feet, this semifurnished residence offers spacious living, making it perfect for families looking for comfort and style. As you step inside, youll be greeted by a welldesigned layout",2600.0
,house,"6 BHK House for Sale in Jaipur Ajmer Express Highway, Jaipur",ajmer road, Jaipur Ajmer Express Highway,11100000.000000002,12333.0,900,6.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,unfurnished,Ready To Move,Marble Flooring,26.9007824866758,75.778302513063,https://www.squareyards.com/resale-6-bhk-100-sq-yd-independent-house-in-jaipur-ajmer-express-highway/8235143,"Discover this remarkable independent house for sale in the prime location of , Jaipur, perfect for families seeking a safe and secure environment.Priced at an attractive 1.11 crore, this unfurnished property spans an area of and boasts a fantastic road view, offering a welcoming ambiance right from your doorstep. With a total of 6 spacious bedrooms and 4 wellappointed bathrooms,",900.0
,house,"4 BHK House for Sale in Jaipur Ajmer Express Highway, Jaipur",ajmer road, Jaipur Ajmer Express Highway,8000000.0,9876.0,810,4.0,3.0,Built-up Area,3 Covered + 2 Open,3.0,2.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.7758757078702,75.8243037387729,https://www.squareyards.com/resale-4-bhk-pooja-room-90-sq-yd-independent-house-in-r-k-puram-colony-sitapura/8597003,"Discover the charm of this independent house nestled in the tranquil R.K.Puram Colony of Sitapura, Jaipur, offering an exceptional living experience at a breakthrough price of 80 lakh. Spanning 90 square yards, this semifurnished residence boasts tasteful interiors that cater to modern family living. Featuring four spacious bedrooms and three bathrooms, it provides ample space for your familys needs. The",810.0
,house,"5 BHK House for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,52500000.0,10096.0,5200,5.0,5.0,Built-up Area,2 Covered + 2 Open,2.0,2.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,26.892686571353,75.739584825933,https://www.squareyards.com/resale-5-bhk-pooja-room-5200-sq-ft-independent-house-in-tagore-nagar/8189639,"Discover the epitome of luxurious living in this stunning independent house located in the highly soughtafter Vaishali Nagar, Jaipur.Spanning an impressive 5,200 square feet, this beautifully furnished property boasts five spacious bedrooms and five modern bathrooms, making it perfect for families or discerning investors seeking a lavish lifestyle. Priced at  crore, this residence is not just a home",5200.0
Gokul Garden City,house,"2 BHK House for Sale in Sanganer, Jaipur",sanganer, Sanganer,4000000.0,29850.0,134,2.0,1.0,Built-up Area,1 Covered Parking,1.0,0.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-2-bhk-pooja-room-134-sq-ft-independent-house-in-gokul-garden-city/8165768,"Discover the charm of modern living with this exquisite independent house located in the soughtafter Gokul Garden City of Sanganer, Jaipur.Priced at an attractive 40 lakh, this semifurnished property offers a comfortable and stylish lifestyle within its 134 square feet of thoughtfully designed space. Perfectly suited for families or individuals seeking a cozy abode, this home features 2 wellappointed bedrooms",134.0
,house,"6+ BHK House for Sale in Shastri Nagar, Jaipur",central jaipur, Shastri Nagar,70000000.0,13888.0,5040,6.0,6.0,Plot Area,5 Covered + 4 Open,5.0,4.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,26.95031022911246,75.80098327249289,https://www.squareyards.com/resale-6-bhk-pooja-room-servant-room-study-room-extra-room-560-sq-yd-independent-house-in-shastri-nagar/8228266,"Discover the charm of this exquisite independent house for sale in the vibrant locality of Shastri Nagar, Jaipur, presenting a remarkable opportunity for families and investors alike.Priced at 7 Crore, this semifurnished property spans an impressive area of 560 Square Yards, ensuring ample space for comfortable living. With six or more spacious bedrooms, this residence is perfect for larger families",3528.0
,house,"4 BHK House for Sale in Lalkothi, Jaipur",central jaipur, Lalkothi,16000000.0,21917.0,730,4.0,4.0,Built-up Area,1 Covered Parking,1.0,0.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.8931629056747,75.7982440665364,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-73-sq-mt-independent-house-in-lalkothi/8891253,House for sale lal kothi prime location plot size 73 mtr basement ground first floor banaa hua hai,730.0
,house,"4 BHK House for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,37500000.0,9375.0,4000,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,,26.915858072128582,75.72942797094584,https://www.squareyards.com/resale-4-bhk-4000-sq-ft-independent-house-in-hanuman-nagar-e/8461716,"Nestled in the vibrant locality of Vaishali Nagar, Jaipur, this exquisite independent house is a dream come true for families seeking both luxury and convenience.Priced at an attractive  crore, this stunning residence spans a generous 4000 square feet, providing ample space for comfortable living. With a modern design and a road view setting, the property is perfect for those",4000.0
,house,"5 BHK House for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,18500000.0,9516.0,1944,5.0,5.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.902326792264407,75.71352548897266,https://www.squareyards.com/resale-5-bhk-pooja-room-216-sq-yd-independent-house-in-gandhi-path/8167828,"Discover a remarkable opportunity with this stunning independent house for sale in the prestigious locality of Gandhi Path, Jaipur.Priced at  crore, this property offers an impressive 216 square yards of living space, making it a perfect choice for families seeking comfort and style. The house features five spacious bedrooms and five wellappointed bathrooms, ensuring ample space for everyone. With",1944.0
